1.e8,0.06276754239310743
2.e8,0.07727208194981038
3.e8,0.09467468524716334
4.e8,0.11497266972044394
5.e8,0.13816228325388702
6.e8,0.16423870764833204
7.e8,0.19319606306936413
8.e8,0.22502741346829203
9.e8,0.25972477296664714
1.e9,0.29727911319325345
1.1e9,0.33768037156132064
1.2e9,0.38091746047143654
1.3e9,0.42697827742481376
1.4e9,0.47584971602965176
1.5e9,0.5275176778820417
1.6e9,0.581967085301441
1.7e9,0.6391818948994187
1.8e9,0.6991451119590881
1.9e9,0.7618388056014176
2.e9,0.8272441247134582
2.1e9,0.8953413146124429
2.2e9,0.9661097344186625
2.3e9,1.039527875109099
2.4e9,1.1155733782228796
2.5e9,1.1942230551888477
2.6e9,1.2754529072447516
2.7e9,1.3592381459169487
2.8e9,1.4455532140289062
2.9e9,1.534371807206254
3.e9,1.6256668958457654
3.1e9,1.7194107475152385
3.2e9,1.815574949750973
3.3e9,1.9141304332193814
3.4e9,2.0150474952090733
3.5e9,2.118295823419772
3.6e9,2.223844520014369
3.7e9,2.331662125900576
3.8e9,2.441716645208748
3.9e9,2.553975569932696
4.e9,2.6684059047006077
4.1e9,2.7849741916435495
4.2e9,2.9036465353294205
4.3e9,3.024388627730735
4.4e9,3.147165773195147
4.5e9,3.271942913388183
4.6e9,3.3986846521783045
4.7e9,3.5273552804351813
4.8e9,3.657918800712611
4.9e9,3.790338951788512
5.e9,3.9245792330350624
5.1e9,4.060602928592992
5.2e9,4.198373131324889
5.3e9,4.337852766523275
5.4e9,4.479004615350228
5.5e9,4.621791337986137
5.6e9,4.7661754964662935
5.7e9,4.912119577185018
5.8e9,5.059586013047873
5.9e9,5.208537205253765
6.e9,5.35893554468959
6.1e9,5.510743432921196
6.2e9,5.663923302765488
6.3e9,5.81843763842944
6.4e9,5.974248995202993
6.5e9,6.131320018693631
6.6e9,6.289613463591691
6.7e9,6.449092211956172
6.8e9,6.609719291012271
6.9e9,6.771457890452198
7.e9,6.934271379232641
7.1e9,7.098123321862288
7.2e9,7.262977494174573
7.3e9,7.428797898581176
7.4e9,7.595548778802929
7.5e9,7.763194634075648
7.6e9,7.931700232829213
7.7e9,8.101030625838956
7.8e9,8.271151158849518
7.9e9,8.442027484671623
8.e9,8.613625574753433
8.1e9,8.785911730228529
8.2e9,8.958852592443403
8.3e9,9.13241515296792
8.4e9,9.306566763092937
8.5e9,9.481275142819637
8.6e9,9.656508389346019
8.7e9,9.832234985056198
8.8e9,10.00842380501884
8.9e9,10.185044124001587
9.e9,10.362065623008487
9.1e9,10.539458395348232
9.2e9,10.717192952241076
9.3e9,10.895240227972794
9.4e9,11.073571584604379
9.5e9,11.252158816246496
9.6e9,11.430974152907712
9.7e9,11.609990263926246
9.8e9,11.789180260994781
9.9e9,11.968517700788185
1.e10,12.147976587204283
1.01e10,12.327531373227915
1.02e10,12.507156962428308
1.03e10,12.686828710100594
1.04e10,12.866522424061605
1.05e10,13.046214365110595
1.06e10,13.225881247165615
1.07e10,13.405500237085857
1.08e10,13.585048954190777
1.09e10,13.764505469486465
1.1e10,13.943848304609867
1.11e10,14.123056430501292
1.12e10,14.302109265815535
1.13e10,14.480986675082336
1.14e10,14.659668966625832
1.15e10,14.838136890253798
1.16e10,15.016371634726138
1.17e10,15.194354825012896
1.18e10,15.37206851935156
1.19e10,15.549495206112963
1.2e10,15.72661780048567
1.21e10,15.903419640987872
1.22e10,16.0798844858161
1.23e10,16.2559965090395
1.24e10,16.431740296648922
1.25e10,16.607100842468917
1.26e10,16.782063543941238
1.27e10,16.95661419778832
1.28e10,17.130738995564414
1.29e10,17.30442451910239
1.3e10,17.47765773586376
1.31e10,17.650425994199523
1.32e10,17.822717018528753
1.33e10,17.99451890444213
1.34e10,18.165820113737343
1.35e10,18.33660946939261
1.36e10,18.50687615048509
1.37e10,18.676609687060147
1.38e10,18.845799954957503
1.39e10,19.014437170600036
1.4e10,19.182511885751023
1.41e10,19.350014982244737
1.42e10,19.51693766669608
1.43e10,19.68327146519402
1.44e10,19.849008217983545
1.45e10,20.014140074140826
1.46e10,20.178659486246136
1.47e10,20.34255920505849
1.48e10,20.50583227419621
1.49e10,20.66847202482726
1.5e10,20.83047207037327
1.51e10,20.991826301230137
1.52e10,21.152528879509347
1.53e10,21.312574233802792
1.54e10,21.471957053973874
1.55e10,21.63067228597858
1.56e10,21.78871512671827
1.57e10,21.946081018927487
1.58e10,22.10276564609891
1.59e10,22.25876492744781
1.6e10,22.41407501291814
1.61e10,22.568692278232174
1.62e10,22.722613319985896
1.63e10,22.87583495079171
1.64e10,23.02835419446987
1.65e10,23.18016828129066
1.66e10,23.331274643268532
1.67e10,23.481670909509187
1.68e10,23.631354901611367
1.69e10,23.78032462912403
1.7e10,23.92857828506011
1.71e10,24.07611424146769
1.72e10,24.22293104505942
1.73e10,24.36902741290096
1.74e10,24.514402228158872
1.75e10,24.65905453590908
1.76e10,24.80298353900552
1.77e10,24.946188594010202
1.78e10,25.088669207184505
1.79e10,25.230425030542396
1.8e10,25.37145585796518
1.81e10,25.511761621378632
1.82e10,25.65134238699207
1.83e10,25.790198351599653
1.84e10,25.928329838943686
1.85e10,26.065737296140117
1.86e10,26.202421290165933
1.87e10,26.33838250440816
1.88e10,26.47362173527463
1.89e10,26.6081398888658
1.9e10,26.74193797770772
1.91e10,26.875017117545593
1.92e10,27.007378524197605
1.93e10,27.139023510468633
1.94e10,27.269953483123498
1.95e10,27.400169939919135
1.96e10,27.529674466695205
1.97e10,27.658468734522966
1.98e10,27.786554496911293
1.99e10,27.913933587069852
2.e10,28.040607915228506
2.01e10,28.166579466012532
2.02e10,28.29185029587286
2.03e10,28.416422530570927
2.04e10,28.540298362717422
2.05e10,28.6634800493642
2.06e10,28.78596990964856
2.07e10,28.907770322489927
2.08e10,29.028883724337046
2.09e10,29.149312606966284
2.1e10,29.269059515329296
2.11e10,29.38812704545008
2.12e10,29.506517842370215
2.13e10,29.62423459814191
2.14e10,29.741280049867918
2.15e10,29.85765697778776
2.16e10,29.973368203409326
2.17e10,30.08841658768533
2.18e10,30.202805029234078
2.19e10,30.31653646260297
2.2e10,30.429613856575166
2.21e10,30.542040212517968
2.22e10,30.653818562772297
2.23e10,30.764951969082674
2.24e10,30.875443521066956
2.25e10,30.985296334725163
2.26e10,31.094513550986328
2.27e10,31.203098334293607
2.28e10,31.31105387122544
2.29e10,31.41838336915373
2.3e10,31.525090054937177
2.31e10,31.631177173649462
2.32e10,31.7366479873418
2.33e10,31.841505773838968
2.34e10,31.94575382556803
2.35e10,32.04939544841952
2.36e10,32.15243396064007
2.37e10,32.25487269175579
2.38e10,32.35671498152644
2.39e10,32.457964178928535
2.4e10,32.55862364116832
2.41e10,32.65869673272236
2.42e10,32.75818682440675
2.43e10,32.857097292472915
2.44e10,32.955431517730446
2.45e10,33.053192884696045
2.46e10,33.15038478076764
2.47e10,33.24701059542383
2.48e10,33.34307371944762
2.49e10,33.43857754417387
2.5e10,33.53352546076022
2.51e10,33.627920859480845
2.52e10,33.721767129042334
2.53e10,33.81506765592145
2.54e10,33.90782582372427
2.55e10,34.000045012565764
2.56e10,34.09172859847006
2.57e10,34.18287995279035
2.58e10,34.273502441648006
2.59e10,34.36359942539087
2.6e10,34.45317425806987
2.61e10,34.542230286933474
2.62e10,34.63077085194002
2.63e10,34.7187992852869
2.64e10,34.806318910956726
2.65e10,34.89333304427942
2.66e10,34.97984499151073
2.67e10,35.065858049425785
2.68e10,35.151375504928076
2.69e10,35.23640063467295
2.7e10,35.320936704705815
2.71e10,35.4049869701139
2.72e10,35.488554674692104
2.73e10,35.57164305062175
2.74e10,35.654255318162654
2.75e10,35.7363946853576
2.76e10,35.81806434774907
2.77e10,35.899267488108144
2.78e10,35.9800072761749
2.79e10,36.06028686841009
2.8e10,36.140109407758175
2.81e10,36.21947802342064
2.82e10,36.29839583064023
2.83e10,36.37686593049507
2.84e10,36.454891409702704
2.85e10,36.53247534043395
2.86e10,36.609620780135785
2.87e10,36.686330771363735
2.88e10,36.76260834162282
2.89e10,36.83845650321716
2.9e10,36.91387825310806
2.91e10,36.98887657277997
2.92e10,37.06345442811466
2.93e10,37.13761476927286
2.94e10,37.21136053058328
2.95e10,37.28469463043905
2.96e10,37.357619971201146
2.97e10,37.43013943910843
2.98e10,37.502255904194584
2.99e10,37.57397222021119
3.e10,37.645291224557354